Command,Sensor Data,Experiment ID,timestamp
"{'R': 96.20836214, 'Y': 112.837483, 'B': 90.94415485, 'well': 'E3'}","{'ch583': 3683, 'ch670': 4461, 'ch510': 2130, 'ch410': 315, 'ch620': 5455, 'ch470': 1380, 'ch550': 2925, 'ch440': 1089}",27f58eb8,2025-02-20 16:49:54.503
"{'R': 56.53959502, 'Y': 107.313793, 'B': 136.1366119, 'well': 'E4'}","{'ch583': 3668, 'ch670': 4452, 'ch510': 2262, 'ch410': 318, 'ch620': 5408, 'ch470': 1425, 'ch550': 3016, 'ch440': 1091}",8157cc17,2025-02-20 16:52:47.222
"{'R': 97.65597032, 'Y': 96.03300972, 'B': 106.30102, 'well': 'E5'}","{'ch583': 3885, 'ch670': 4700, 'ch510': 2299, 'ch410': 335, 'ch620': 5740, 'ch470': 1473, 'ch550': 3144, 'ch440': 1144}",b5b7a8ca,2025-02-20 16:55:18.269
"{'R': 141.7597628, 'Y': 88.10498779, 'B': 70.12524936, 'well': 'E6'}","{'ch583': 3970, 'ch670': 4833, 'ch510': 2293, 'ch410': 343, 'ch620': 5911, 'ch470': 1489, 'ch550': 3163, 'ch440': 1188}",54281149,2025-02-20 16:57:49.066
"{'R': 187.0818235, 'Y': 67.26672908, 'B': 45.64144741, 'well': 'E8'}","{'ch583': 4433, 'ch670': 5268, 'ch510': 2304, 'ch410': 364, 'ch620': 6567, 'ch470': 1503, 'ch550': 3321, 'ch440': 1181}",6198da2f,2025-02-20 17:01:46.641
"{'R': 119.8355729, 'Y': 81.77454539, 'B': 98.37988171, 'well': 'E10'}","{'ch583': 4569, 'ch670': 5448, 'ch510': 2518, 'ch410': 387, 'ch620': 6740, 'ch470': 1644, 'ch550': 3591, 'ch440': 1285}",5659979e,2025-02-20 17:05:43.254
"{'R': 136.9053339, 'Y': 145.7912741, 'B': 17.29339191, 'well': 'E12'}","{'ch583': 6061, 'ch670': 6639, 'ch510': 3031, 'ch410': 474, 'ch620': 8581, 'ch470': 1980, 'ch550': 4530, 'ch440': 1533}",3939807e,2025-02-20 17:09:39.901
"{'R': 118.1960841, 'Y': 24.50860114, 'B': 157.2853147, 'well': 'F2'}","{'ch583': 3493, 'ch670': 4191, 'ch510': 1933, 'ch410': 297, 'ch620': 5128, 'ch470': 1276, 'ch550': 2722, 'ch440': 1043}",f20ab32b,2025-02-20 17:13:44.457
"{'R': 156.856679692812, 'Y': 110.629687854832, 'B': 32.5036324523556, 'well': 'F4'}","{'ch583': 3396, 'ch670': 4054, 'ch510': 1752, 'ch410': 277, 'ch620': 5040, 'ch470': 1135, 'ch550': 2523, 'ch440': 879}",6660de1a,2025-02-20 17:17:46.160
"{'R': 22.8622078239407, 'Y': 82.24929224794, 'B': 194.878499928119, 'well': 'B1'}","{'ch583': 5257, 'ch670': 5771, 'ch510': 3494, 'ch410': 447, 'ch620': 7220, 'ch470': 2189, 'ch550': 4531, 'ch440': 1715}",ae8bb724,2025-02-20 17:21:49.998
"{'R': 83.5601624832657, 'Y': 189.806021748354, 'B': 23.3815830200622, 'well': 'C10'}","{'ch583': 5874, 'ch670': 6681, 'ch510': 3057, 'ch410': 463, 'ch620': 8510, 'ch470': 1937, 'ch550': 4426, 'ch440': 1469}",286594e1,2025-02-20 18:05:13.476
"{'R': 139.605067824966, 'Y': 88.3830892403047, 'B': 72.0018429347293, 'well': 'C11'}","{'ch583': 5711, 'ch670': 6660, 'ch510': 3181, 'ch410': 478, 'ch620': 8310, 'ch470': 2089, 'ch550': 4495, 'ch440': 1680}",e2a25dd4,2025-02-20 18:08:00.261
"{'R': 147.776934397227, 'Y': 46.0695607680409, 'B': 77.7004107830698, 'well': 'C12'}","{'ch583': 6333, 'ch670': 7057, 'ch510': 3423, 'ch410': 516, 'ch620': 8970, 'ch470': 2252, 'ch550': 4985, 'ch440': 1817}",b4c771eb,2025-02-20 18:10:33.380
"{'R': 50.0994345177147, 'Y': 138.196878653249, 'B': 111.693686829035, 'well': 'D1'}","{'ch583': 4473, 'ch670': 5081, 'ch510': 2683, 'ch410': 364, 'ch620': 6341, 'ch470': 1636, 'ch550': 3639, 'ch440': 1249}",33076cd7,2025-02-20 18:13:28.963
"{'R': 154.423277834119, 'Y': 28.3999953102981, 'B': 17.1098304898982, 'well': 'D2'}","{'ch583': 4517, 'ch670': 5172, 'ch510': 2298, 'ch410': 358, 'ch620': 6568, 'ch470': 1489, 'ch550': 3305, 'ch440': 1208}",04748897,2025-02-20 18:16:06.736
"{'R': 93.495878993781, 'Y': 154.29633186128, 'B': 52.1977891449381, 'well': 'D3'}","{'ch583': 4306, 'ch670': 5133, 'ch510': 2280, 'ch410': 346, 'ch620': 6399, 'ch470': 1429, 'ch550': 3228, 'ch440': 1086}",5eaaef61,2025-02-20 18:20:29.672
