Command,Sensor Data,Experiment ID,timestamp
"{'R': 98.0, 'Y': 128.0, 'B': 74.0, 'well': 'C10'}","{'ch583': 6007, 'ch670': 6984, 'ch510': 3253, 'ch410': 489, 'ch620': 8786, 'ch470': 2087, 'ch550': 4665, 'ch440': 1608}",dc611ded,2025-02-21 21:46:45.845
"{'R': 111.0, 'Y': 87.0, 'B': 102.0, 'well': 'C11'}","{'ch583': 6247, 'ch670': 7151, 'ch510': 3435, 'ch410': 511, 'ch620': 8999, 'ch470': 2226, 'ch550': 4937, 'ch440': 1749}",fa69391e,2025-02-21 21:48:50.684
"{'R': 124.0, 'Y': 63.0, 'B': 113.0, 'well': 'C12'}","{'ch583': 6691, 'ch670': 7425, 'ch510': 3704, 'ch410': 546, 'ch620': 9439, 'ch470': 2410, 'ch550': 5344, 'ch440': 1938}",06883867,2025-02-21 21:50:54.366
"{'R': 100.0, 'Y': 129.0, 'B': 71.0, 'well': 'D1'}","{'ch583': 4854, 'ch670': 5484, 'ch510': 2643, 'ch410': 387, 'ch620': 6953, 'ch470': 1678, 'ch550': 3759, 'ch440': 1324}",7f409e3d,2025-02-21 21:52:58.357
"{'R': 106.0, 'Y': 91.0, 'B': 103.0, 'well': 'D2'}","{'ch583': 4368, 'ch670': 5190, 'ch510': 2389, 'ch410': 358, 'ch620': 6450, 'ch470': 1535, 'ch550': 3380, 'ch440': 1207}",4350f380,2025-02-21 21:55:03.976
"{'R': 203.0, 'Y': 30.0, 'B': 67.0, 'well': 'D3'}","{'ch583': 4186, 'ch670': 5101, 'ch510': 2176, 'ch410': 345, 'ch620': 6275, 'ch470': 1425, 'ch550': 3130, 'ch440': 1147}",922b49ef,2025-02-21 21:57:09.030
"{'R': 42.0, 'Y': 110.0, 'B': 148.0, 'well': 'D4'}","{'ch583': 4075, 'ch670': 5053, 'ch510': 2398, 'ch410': 346, 'ch620': 6114, 'ch470': 1507, 'ch550': 3238, 'ch440': 1159}",a43671c7,2025-02-21 21:59:12.003
"{'R': 35.0, 'Y': 145.0, 'B': 120.0, 'well': 'D5'}","{'ch583': 4717, 'ch670': 5745, 'ch510': 2824, 'ch410': 398, 'ch620': 7029, 'ch470': 1742, 'ch550': 3794, 'ch440': 1322}",0e32026c,2025-02-21 22:01:16.558
"{'R': 53.0, 'Y': 56.0, 'B': 191.0, 'well': 'D6'}","{'ch583': 4635, 'ch670': 5700, 'ch510': 2797, 'ch410': 402, 'ch620': 6919, 'ch470': 1783, 'ch550': 3751, 'ch440': 1416}",2e2782bd,2025-02-21 22:03:22.632
"{'R': 61.0, 'Y': 112.0, 'B': 127.0, 'well': 'D7'}","{'ch583': 4722, 'ch670': 5778, 'ch510': 2803, 'ch410': 401, 'ch620': 7055, 'ch470': 1762, 'ch550': 3796, 'ch440': 1352}",efdaf3c8,2025-02-21 22:05:24.164
"{'R': 122.0, 'Y': 64.0, 'B': 114.0, 'well': 'D8'}","{'ch583': 4917, 'ch670': 5952, 'ch510': 2736, 'ch410': 413, 'ch620': 7329, 'ch470': 1775, 'ch550': 3844, 'ch440': 1412}",d775753c,2025-02-21 22:07:25.447
"{'R': 87.0, 'Y': 105.0, 'B': 108.0, 'well': 'D9'}","{'ch583': 4946, 'ch670': 5987, 'ch510': 2771, 'ch410': 414, 'ch620': 7374, 'ch470': 1789, 'ch550': 3890, 'ch440': 1391}",c222dead,2025-02-21 22:09:26.549
